field_organization_name,field_address_1,field_city,field_state,Zip,field_phone,field_latitude,field_longitude,title,field_school_type,field_type
Greenhill School,4141 Spring Valley Rd,Addison,TX,75001,(972) 628-5400,32.9419,-96.8437,Greenhill School,private,school
The Hockaday School,11600 Welch Rd,Dallas,TX,75229,(214) 363-6311,32.9077,-96.8247,The Hockaday School,private,school
Houston Christian High School,2700 W Sam Houston Pkwy N,Houston,TX,77043,(713) 580-6000,29.8195,-95.5615,Houston Christian High School,private,school
Loretto Academy,1500 Hardaway,El Paso,TX,79903,(915) 566-8400,31.7862,-106.435,Loretto Academy,private,school
Laguna Madre Christian Academy,30640 Holly Bch,Laguna Vista,TX,78578,(956) 943-4446,26.1164,-97.3145,Laguna Madre Christian Academy,private,school
Pipe Creek Christian School,1990 Fm 1283,Pipe Creek,TX,78063,(830) 510-6131,29.6986,-98.9479,Pipe Creek Christian School,private,school
River City Christian School,5810 Blanco Rd,San Antonio,TX,78216,(210) 384-0297,29.508,-98.5063,River City Christian School,private,school
Regents School of Austin,3230 Travis Country Cir,Austin,TX,78735,(512) 899-8095,30.2546,-97.8437,Regents School of Austin,private,school
San Antonio Christian School,19202 Redland Rd,San Antonio,TX,78259,(210) 340-1864,29.6222,-98.4601,San Antonio Christian School,private,school
St Mark'S School of Texas,10600 Preston Rd,Dallas,TX,75230,(214) 346-8000,32.8907,-96.8013,St Mark'S School of Texas,private,school
Trinity School,3500 W Wadley Ave,Midland,TX,79707,(432) 697-3281,32.0193,-102.131,Trinity School,private,school
The Brook Hill School,1051 N. Houston Street,Bullard,TX,75757,(903) 894-5000,32.1504,-95.3318,The Brook Hill School,private,school
Tomorrow'S Promise,2817 Old Houston Rd,Huntsville,TX,77340,(936) 435-0303,30.6994,-95.5397,Tomorrow'S Promise,private,school
The Winston School,5707 Royal Ln,Dallas,TX,75229,(214) 691-6950,32.8956,-96.8107,The Winston School,private,school
Juan Diego Catholic High School,300 E 11800 S,Draper,UT,84020,(801) 984-7650,40.5346,-111.882,Juan Diego Catholic High School,private,school
New Haven School,2152 E 7200 S,Spanish Fork,UT,84660,(801) 361-8153,40.1004,-111.603,New Haven School,private,school
Uintah Basin Christian Academy,1921 West 750 South,Vernal,UT,84078,(435) 789-9332,40.444,-109.565,Uintah Basin Christian Academy,private,school
Stansbury Academy,8265 W 2700 S,Magna,UT,84044,(801) 382-6604,40.7101,-112.089,Stansbury Academy,private,school
Manchester Village School,4002 Main St.,Manchester,VT,5254,(802) 688-8915,43.1672,-73.0679,Manchester Village School,private,school
Jean Garvin School,90 Harvest Ln,Williston,VT,5495,(802) 488-6767,44.4511,-73.118,Jean Garvin School,private,school
Okemo Mountain School,53 Main St,Ludlow,VT,5149,(802) 228-1513,43.3968,-72.6904,Okemo Mountain School,private,school
Rutland Area Christian School,112 Lincoln Ave,Rutland,VT,5701,(802) 775-0709,43.6169,-72.9767,Rutland Area Christian School,private,school
Compass School,7892 Us Rt 5,Westminster,VT,5158,(802) 463-2525,43.1218,-72.4362,Compass School,private,school
Pathway Christian Academy,"1550 Roanoke Street, Suite B",Christiansburg,VA,24073,(540) 394-7300,37.1354,-80.378,Pathway Christian Academy,private,school
Hopetree Academy,862 Mt. Vernon Lane,Salem,VA,24153,(540) 389-4941,37.3041,-80.0641,Hopetree Academy,private,school
Mountain Laurel Montessori School,155 Biggs Drive,Front Royal,VA,22630,(540) 636-4257,38.9076,-78.1696,Mountain Laurel Montessori School,private,school
The Gladys H Oberle School,404 Willis Street,Fredericksburg,VA,22401,(540) 372-6710,38.2929,-77.4665,The Gladys H Oberle School,private,school
Trinity School at Meadow View,2849 Meadow View Rd,Falls Church,VA,22042,(703) 876-1920,38.8748,-77.2055,Trinity School at Meadow View,private,school
Virginia Institute of Autism,1414 Westwood Rd.,Charlottesville,VA,22906,(434) 923-8252,38.0435,-78.4804,Virginia Institute of Autism,private,school
Christian Worship Center Academy,204 Cheyne Rd,Zillah,WA,98953,(509) 829-6935,46.408,-120.273,Christian Worship Center Academy,private,school
Firm Foundation Christian School,1919 SW 25th Ave,Battle Ground,WA,98604,(360) 687-8382,45.7668,-122.562,Firm Foundation Christian School,private,school
King'S Schools,19303 Fremont Ave N Ms 40,Shoreline,WA,98133,(206) 546-7211,47.7689,-122.352,King'S Schools,private,school
La Salle High School,3000 Lightning Way,Union Gap,WA,98903,(509) 225-2900,46.549,-120.497,La Salle High School,private,school
The River Academy,650 Crawford Ave,Wenatchee,WA,98801,(509) 665-2415,47.4048,-120.315,The River Academy,private,school
Tri-Cities Prep,9612 Saint Thomas Dr,Pasco,WA,99301,(509) 546-2465,46.2723,-119.217,Tri-Cities Prep,private,school
West Sound Academy,16571 Creative Drive NE,Poulsbo,WA,98370,(360) 598-5954,47.7135,-122.605,West Sound Academy,private,school
Ambassador Christian Academy,Box 701,Williamson,WV,25661,(304) 236-3501,37.6756,-82.2741,Ambassador Christian Academy,private,school
Eastbrook Academy,5375 N Green Bay Ave,Milwaukee,WI,53209,(414) 228-7905,43.1143,-87.9345,Eastbrook Academy,private,school
Faith Christian Academy,514 W Elm Street,Wautoma,WI,54982,(920) 787-4202,44.0745,-89.2949,Faith Christian Academy,private,school
Lake Country Lutheran High School,401 Campus Dr,Hartland,WI,53029,(262) 367-8600,43.1088,-88.3611,Lake Country Lutheran High School,private,school
Mukwonago Baptist Academy,1610 Honeywell Rd,Mukwonago,WI,53149,(262) 363-1731,42.838,-88.335,Mukwonago Baptist Academy,private,school
Genesee Lake School,36100 Genesee Lake Rd,Oconomowoc,WI,53066,(262) 569-5510,43.0542,-88.4649,Genesee Lake School,private,school
Wings of Eagles Christian Academy,916 Feld St,Algoma,WI,54201,(920) 487-3186,44.5945,-87.4464,Wings of Eagles Christian Academy,private,school
Park Christian Schools,801 Gerrans Ave,Cody,WY,82414,(307) 587-3687,44.5199,-109.072,Park Christian Schools,private,school
Beatrice Stone Yavne High School,2475 S Green Rd,Beachwood,OH,44122,(216) 321-5838,41.4921,-81.5152,Beatrice Stone Yavne High School,private,school
Crenshaw Christian Academy,608 Country Club Dr,Luverne,AL,36049,(334) 335-5749,31.6939,-86.2692,Crenshaw Christian Academy,private,school
New Life Christian Academy,601 Union Hill Rd,Troy,AL,36081,(334) 566-0424,31.8253,-85.926,New Life Christian Academy,private,school
Temple Christian Academy,1707 South Main Street,Atmore,AL,36502,(251) 368-8282,31.0025,-87.4908,Temple Christian Academy,private,school
Living Word Academy,1379 Alaska Hwy,Delta Junction,AK,99737,(907) 323-3033,63.6981,-144.625,Living Word Academy,private,school
Arizona Cultural Academy & College Prep,7810 S 42nd Pl,Phoenix,AZ,85042,(602) 454-1222,33.3755,-111.993,Arizona Cultural Academy & College Prep,private,school
Arizona International Academy,12430 N Scottsdale Rd,Scottsdale,AZ,85254,(480) 948-3419,33.599,-111.926,Arizona International Academy,private,school
Notre Dame Preparatory,9701 E Bell Rd,Scottsdale,AZ,85260,(480) 634-8200,33.639,-111.871,Notre Dame Preparatory,private,school
Yuma Catholic High School,2100 W 28th St,Yuma,AZ,85364,(928) 317-7914,32.6778,-114.645,Yuma Catholic High School,private,school
Concordia Christian Academy,1812 Rains St,Jonesboro,AR,72401,(870) 935-2273,35.8228,-90.6995,Concordia Christian Academy,private,school
Friendship Christian Academy,3712 Highway 1 S,Marianna,AR,72360,(870) 295-6067,34.7237,-90.7679,Friendship Christian Academy,private,school
Hot Springs Adventist School,401 Weston Rd,Hot Springs,AR,71913,(501) 760-3336,34.4843,-93.1145,Hot Springs Adventist School,private,school
Life Way Christian School,351 W Centerton Blvd,Centerton,AR,72719,(479) 795-9322,36.3582,-94.2876,Life Way Christian School,private,school
The Episcopal Collegiate School,1701 Cantrell Rd,Little Rock,AR,72201,(501) 372-1194,34.7522,-92.2901,The Episcopal Collegiate School,private,school
The Bay School,1026 Capitola Rd,Santa Cruz,CA,95062,(831) 462-9620,36.9773,-121.989,The Bay School,private,school
Bethany Christian School,942 7th Street,Wasco,CA,93280,(661) 758-5906,35.5945,-119.336,Bethany Christian School,private,school
Escuela De La Raza Unida,137 N. Broadway,Blythe,CA,92225,(760) 922-2582,33.6112,-114.597,Escuela De La Raza Unida,private,school
Hawthorne Academy,12500 Ramona Ave,Hawthorne,CA,90250,(310) 644-8841,33.919,-118.356,Hawthorne Academy,private,school
Hope Technology School,2525 E Bayshore Rd,Palo Alto,CA,94303,(650) 565-8391,37.4474,-122.118,Hope Technology School,private,school
Grace Bishop School,2025 E Santa Fe Dr,Merced,CA,95340,(209) 724-0323,37.2979,-120.447,Grace Bishop School,private,school
Jesus is Alive Christian Academy,414 Tennessee St,Vallejo,CA,94590,(707) 643-5483,38.1103,-122.256,Jesus is Alive Christian Academy,private,school
Judson International School,1610 E Elizabeth St,Pasadena,CA,91104,(626) 398-2476,34.1735,-118.118,Judson International School,private,school
Jserra Catholic High School,26351 Junipero Serra Rd Ste 180,San Juan Capistrano,CA,92675,(949) 493-9307,33.521,-117.668,Jserra Catholic High School,private,school
"La Cheim School, Inc.",4892 San Pablo Dam Rd,El Sobrante,CA,94803,(510) 243-2360,37.9615,-122.293,"La Cheim School, Inc.",private,school
Maranatha High School,169 S Saint John Ave,Pasadena,CA,91105,(626) 817-4045,34.1424,-118.157,Maranatha High School,private,school
New Life Christian School/Great Beginnings Prescho,1202 Ross Hill Rd,Fortuna,CA,95540,(707) 725-9136,40.5763,-124.145,New Life Christian School/Great Beginnings Prescho,private,school
Oak Hill School,300 Sunnyhills Dr # 6,San Anselmo,CA,94960,(415) 457-7601,37.9829,-122.562,Oak Hill School,private,school
Providence Christian School,1148 E Walker St,Orland,CA,95963,(530) 865-4924,39.7472,-122.169,Providence Christian School,private,school
Seneca Centers Olivera School,2351 Olivera Rd,Concord,CA,94520,(925) 603-1900,37.9955,-122.036,Seneca Centers Olivera School,private,school
St Andrew'S Academy,198 Main St,Chester,CA,96020,(530) 596-3343,40.3115,-121.228,St Andrew'S Academy,private,school
Summitview,670 Placerville Dr Ste 1b,Placerville,CA,95667,(530) 644-2412,38.7313,-120.822,Summitview,private,school
Teri Learning Academy,3225 Roymar Road,Oceanside,CA,92058,(760) 721-1706,33.2163,-117.349,Teri Learning Academy,private,school
Oak Grove at the Ranch,1251 N a St,Perris,CA,92570,(951) 238-6022,33.798,-117.234,Oak Grove at the Ranch,private,school
Cornerstone Christian School,419 Starling St,Fort Collins,CO,80526,(970) 691-5210,40.5302,-105.083,Cornerstone Christian School,private,school
Grand Valley Mennonite School,1345 14th Rd,Loma,CO,81524,(970) 858-4249,39.1997,-108.795,Grand Valley Mennonite School,private,school
Life Christian Academy,11500 Sheridan Blvd,Westminster,CO,80020,(303) 438-1260,39.9053,-105.05,Life Christian Academy,private,school
Tara Performing Arts High School,4180 19th St,Boulder,CO,80304,(303) 440-4510,40.0503,-105.272,Tara Performing Arts High School,private,school
Clinical Day School - Manchester Memorial Hospital,71 Haynes St,Manchester,CT,6040,(860) 646-1222,41.7818,-72.5259,Clinical Day School - Manchester Memorial Hospital,private,school
St Catherine Academy,760 Tahmore Dr,Fairfield,CT,6825,(203) 540-5381,41.2002,-73.2535,St Catherine Academy,private,school
The Stanwich School,257 Stanwich Rd,Greenwich,CT,6830,(203) 542-0000,41.0725,-73.6041,The Stanwich School,private,school
Touchstone School,11 Country Place,Litchfield,CT,6759,(860) 567-3809,41.7574,-73.1486,Touchstone School,private,school
Academia De La Recta Porta Icds,7614 Georgia Ave NW,Washington,DC,20012,(202) 726-8737,38.9826,-77.027,Academia De La Recta Porta Icds,private,school
Agape Christian Academy,2425 N Hiawassee Rd,Orlando,FL,32818,(407) 298-1111,28.5759,-81.4751,Agape Christian Academy,private,school
Atlantic Inclusive Academy,825 Forrest Ave,Cocoa,FL,32922,(321) 638-0040,28.3657,-80.7341,Atlantic Inclusive Academy,private,school
Bethel Community Christian School,2901 54th Ave S,St. Petersburg,FL,33712,(727) 865-3962,27.7202,-82.6731,Bethel Community Christian School,private,school
Brickhouse Academy,3552 Webber St,Sarasota,FL,34239,(941) 924-7681,27.3077,-82.4981,Brickhouse Academy,private,school
The Broach School Orange Park,1909 Debarry Ave,Orange Park,FL,32073,(904) 298-3500,30.1667,-81.7203,The Broach School Orange Park,private,school
Bishop John J Snyder High School,5001 Samaritan Way,Jacksonville,FL,32210,(904) 771-1029,30.2526,-81.8376,Bishop John J Snyder High School,private,school
Center Academy - St Johns Bluff,2804 Saint Johns Bluff Rd S Ste 103,Jacksonville,FL,32246,(904) 645-5366,30.2951,-81.5271,Center Academy - St Johns Bluff,private,school
Christian Home Academy,16 College Dr,Orange Park,FL,32065,(904) 276-3339,30.1367,-81.7744,Christian Home Academy,private,school
Christian Life Academy,12000 SW Archer Rd,Gainesville,FL,32608,(352) 495-3040,29.5702,-82.4709,Christian Life Academy,private,school
Christian Victory Academy of Central Fl,4606 Lake Margaret Drive,Orlando,FL,32812,(407) 281-6244,28.5051,-81.3283,Christian Victory Academy of Central Fl,private,school
Creative Learning,453 King St.,Cocoa,FL,32922,(321) 633-5511,28.3553,-80.7311,Creative Learning,private,school
Creekside Christian School,171 SW 3rd Street,Otter Creek,FL,32639,(352) 486-2112,29.323,-82.7754,Creekside Christian School,private,school
Center Academy - Riverview,10518 Riverview Dr,Riverview,FL,33578,(813) 677-7777,27.872,-82.3287,Center Academy - Riverview,private,school
Edison Academics,7700 Cortez Rd West Building 102,Bradenton,FL,34210,(941) 792-7500,27.4628,-82.6394,Edison Academics,private,school
Esprit De Corps Center for Learning,9840 Wagner Rd,Jacksonville,FL,32219,(904) 924-2000,30.4135,-81.7406,Esprit De Corps Center for Learning,private,school
Faith Academy,13328 Dunn Creek Rd,Jacksonville,FL,32218,(904) 714-0040,30.478,-81.5917,Faith Academy,private,school
Gator Wilderness Camp School,44930 Farabee Rd,Punta Gorda,FL,33982,(941) 639-7722,27.0222,-81.7159,Gator Wilderness Camp School,private,school
Gospel Tabernacle Christian Academy,3311 NW 189th St,Miami Gardens,FL,33056,(305) 626-9162,25.9469,-80.2559,Gospel Tabernacle Christian Academy,private,school
Grace Christian Academy,4405 E Colonial Dr,Orlando,FL,32803,(407) 898-1510,28.5539,-81.3306,Grace Christian Academy,private,school
Gulliver Preparatory School,6575 North Kendall Drive,Pinecrest,FL,33156,(305) 666-7937,25.6901,-80.2999,Gulliver Preparatory School,private,school
Hibernian Private School,1950 Clayton Ct,Fort Myers,FL,33907,(239) 274-9600,26.5843,-81.8732,Hibernian Private School,private,school
Hollywood Education Literacy Project Miami,13828 SW 56th St,Miami,FL,33175,(305) 752-4003,25.7127,-80.4185,Hollywood Education Literacy Project Miami,private,school
Hosanna Academy,6900 Wheat Rd,Jacksonville,FL,32244,(904) 317-0333,30.2396,-81.7571,Hosanna Academy,private,school
Huntington Learning Center,33231 Us Highway 19 N,Palm Harbor,FL,34684,(727) 784-1114,28.0739,-82.7388,Huntington Learning Center,private,school
"Irene'S Christian Academy, Inc.",3403 N Pine Hills Rd,Orlando,FL,32808,(407) 674-8902,28.5859,-81.4503,"Irene'S Christian Academy, Inc.",private,school
John Paul II Catholic High School,5100 Terrebonne Dr,Tallahassee,FL,32311,(850) 201-5744,30.3801,-84.2242,John Paul II Catholic High School,private,school
Lighthouse Christian Learning Center,706 Melbourne Ave,Haines City,FL,33844,(863) 422-8999,28.1104,-81.6254,Lighthouse Christian Learning Center,private,school
New Horizon Academy,1100 NE 31st St,Ocala,FL,34479,(352) 401-0890,29.2185,-82.1237,New Horizon Academy,private,school
Orange Avenue Baptist School,100 Cyclone Dr,Fort Pierce,FL,34945,(772) 461-1225,27.4486,-80.4548,Orange Avenue Baptist School,private,school
Peaceforce Christian Academy,501 Wilmer Ave,Orlando,FL,32808,(407) 290-9279,28.5493,-81.4488,Peaceforce Christian Academy,private,school
Pinnacle Academy,6215 Lorraine Rd.,Bradenton,FL,34202,(941) 755-1400,27.4288,-82.3943,Pinnacle Academy,private,school
Rfm Christian Academy,777 S Apollo Blvd,Melbourne,FL,32901,(321) 952-3787,28.0963,-80.6183,Rfm Christian Academy,private,school
Sancta Familia Academy,1204 N Harbor City Blvd,Melbourne,FL,32935,(321) 259-6464,28.1266,-80.6307,Sancta Familia Academy,private,school
East Hill Academy,635 W. Garden Street,Pensacola,FL,32502,(850) 437-5560,30.411,-87.2242,East Hill Academy,private,school
Sonshine Christian Academy,12925 Palm Beach Blvd,Fort Myers,FL,33905,(239) 694-8882,26.7031,-81.7456,Sonshine Christian Academy,private,school
Tabernacle Christian School,1218 7th Ave E,Bradenton,FL,34208,(941) 746-1915,27.4935,-82.5497,Tabernacle Christian School,private,school
Broach School,4500 43rd St N,St. Petersburg,FL,33714,(727) 526-5700,27.8133,-82.6921,Broach School,private,school
The Broach School,2615 26th St W,Bradenton,FL,34205,(941) 751-2525,27.4763,-82.5871,The Broach School,private,school
The Broach School of Tampa,1301 W Linebaugh Ave,Tampa,FL,33612,(813) 963-0901,28.0404,-82.4714,The Broach School of Tampa,private,school
International Community School,4800 Howell Branch Rd,Winter Park,FL,32792,(407) 645-2343,28.6229,-81.2882,International Community School,private,school
The Study Center,1501 Tamiami Trl S # 501,Venice,FL,34285,(941) 493-8869,27.0785,-82.4284,The Study Center,private,school
Trinity Catholic High School,2600 SW 42nd St,Ocala,FL,34471,(904) 622-9025,29.1443,-82.1669,Trinity Catholic High School,private,school
The Out-Of-Door Academy,444 Reid St,Sarasota,FL,34242,(941) 349-3223,27.2859,-82.56,The Out-Of-Door Academy,private,school
