field_organization_name,field_address_1,field_city,field_state,Zip,field_phone,field_latitude,field_longitude,title,field_school_type,field_type
British School of Houston,4211 Watonga Blvd,Houston,TX,77092,(713) 290-9025,29.8294,-95.4596,British School of Houston,private,school
St Stephen'S Episcopal School,1800 Sul Ross St,Houston,TX,77098,(713) 821-9100,29.7385,-95.4049,St Stephen'S Episcopal School,private,school
Christian Life Center Academy,6650 Rankin Rd,Humble,TX,77396,(281) 319-4673,29.9658,-95.2882,Christian Life Center Academy,private,school
Covenant Academy,11711 Telge Rd,Cypress,TX,77429,(281) 373-2233,29.9478,-95.6506,Covenant Academy,private,school
First Baptist Christian Academy,7500 Fairmont Pkwy,Pasadena,TX,77505,(281) 991-9191,29.6485,-95.1241,First Baptist Christian Academy,private,school
Delphi Academy of Los Angeles,11341 Brainard Ave,Lake View Terrace,CA,91342,(818) 583-1070,34.2756,-118.364,Delphi Academy of Los Angeles,private,school
Village Glen West,4160 Grand View Blvd,Los Angeles,CA,90066,(818) 751-1101,33.9979,-118.425,Village Glen West,private,school
Gulliver Preparatory School-Miller Drive Campus,8000 Miller Dr,Miami,FL,33155,(305) 274-9535,25.717,-80.323,Gulliver Preparatory School-Miller Drive Campus,private,school
Betesda Christian School,3300 NW 135th St.,Opa Locka,FL,33054,(305) 685-8255,25.8966,-80.254,Betesda Christian School,private,school
West Dade Academy,10950 SW 34th St,Miami,FL,33165,(305) 553-1000,25.7374,-80.3729,West Dade Academy,private,school
Mosdos Chasidei Square,105 Heyward St,Brooklyn,NY,11206,(718) 852-0502,40.7017,-73.9565,Mosdos Chasidei Square,private,school
Yeshiva Ahavas Israel Boys,2 Lee Ave,Brooklyn,NY,11211,(718) 388-0848,40.7073,-73.9621,Yeshiva Ahavas Israel Boys,private,school
Qsac School,1210 150th St,Whitestone,NY,11357,(718) 728-8476,40.7903,-73.8148,Qsac School,private,school
Family Gathering Basic Christian Educ Prep School,8401 S Broadway,Los Angeles,CA,90003,(213) 804-5129,33.963,-118.279,Family Gathering Basic Christian Educ Prep School,private,school
Dream Center Academy,2301 Bellevue Ave,Los Angeles,CA,90026,(213) 273-7025,34.0746,-118.27,Dream Center Academy,private,school
Excelsior School,1539 E Howard St,Pasadena,CA,91104,(626) 398-2388,34.1727,-118.118,Excelsior School,private,school
New Covenant Academy,3119 W 6th St,Los Angeles,CA,90020,(213) 487-5437,34.0642,-118.289,New Covenant Academy,private,school
Grace Baptist Academy,482 N Garfield Ave,Montebello,CA,90640,(323) 622-8017,34.0201,-118.133,Grace Baptist Academy,private,school
Saniku East West Language School,271 Avodado St,Costa Mesa,CA,92627,(340) 532-3770,33.6542,-117.91,Saniku East West Language School,private,school
Princeton Christian School,13390 SW 248 Street,Princeton,FL,33032,(305) 258-3107,25.5357,-80.4077,Princeton Christian School,private,school
Sha'Arei Bina Torah Academy for Girls,1557 NE 164th St Ste 206,North Miami Beach,FL,33162,(305) 956-3755,25.9269,-80.1688,Sha'Arei Bina Torah Academy for Girls,private,school
Westwood Christian School,5801 SW 120th Ave,Miami,FL,33183,(305) 274-3380,25.7131,-80.3879,Westwood Christian School,private,school
Divine Savior Academy,10311 NW 58th St,Doral,FL,33178,(305) 597-4545,25.8268,-80.365,Divine Savior Academy,private,school
Laureate Day School,2525 E Oakton St,Arlington Heights,IL,60005,(847) 956-7912,42.0217,-87.9439,Laureate Day School,private,school
South Campus,909 E Wilmette Rd Ste F,Palatine,IL,60074,(847) 359-8300,42.1046,-88.0227,South Campus,private,school
Westchester Christian School,10600 W Cermak Rd,Westchester,IL,60154,(708) 562-3040,41.8488,-87.8868,Westchester Christian School,private,school
Easter Seals Therapeutic Day School,17300 Ozark Ave,Tinley Park,IL,60477,(708) 802-9050,41.5755,-87.8074,Easter Seals Therapeutic Day School,private,school
Chicago Hope Academy,2189 W Bowler St,Chicago,IL,60612,(312) 491-1600,41.8702,-87.6805,Chicago Hope Academy,private,school
Yeshivas Meor Hatorah of Chicago,3635 W Devon Ave,Chicago,IL,60659,(773) 465-0419,41.9973,-87.7204,Yeshivas Meor Hatorah of Chicago,private,school
Bnos Rabbeinu High School,6236 N Sacramento,Chicago,IL,60659,(847) 338-3214,41.995,-87.7047,Bnos Rabbeinu High School,private,school
Teci Prep,11357 Springfield Blvd,Queens Village,NY,11429,(347) 204-9725,40.7024,-73.7405,Teci Prep,private,school
St Catherines Montessori,9821 Timberside Dr,Houston,TX,77025,(713) 665-2195,29.6766,-95.4317,St Catherines Montessori,private,school
Middle School of Milken Community High School,15900 Mulholland Dr,Los Angeles,CA,90049,(310) 903-4800,34.1292,-118.48,Middle School of Milken Community High School,private,school
Autism Academy,10824 Topanga Canyon Blvd,Chatsworth,CA,91311,(818) 882-0200,34.2672,-118.605,Autism Academy,private,school
Los Angeles Hebrew High School,5900 Sepulveda Blvd Ste 560,Van Nuys,CA,91411,(818) 901-8893,34.1776,-118.466,Los Angeles Hebrew High School,private,school
Wisdom Mission School,5851 Newman St,Cypress,CA,90630,(714) 995-1900,33.8287,-118.032,Wisdom Mission School,private,school
Crean Lutheran High School,12500 Sand Canyon Ave,Irvine,CA,92618,(949) 387-1199,33.7006,-117.735,Crean Lutheran High School,private,school
Keystone National High School,12840 NW 1st Ct,Miami,FL,33168,(305) 757-3217,25.893,-80.2022,Keystone National High School,private,school
Guerin Prep High School,8001 Belmont Ave,River Grove,IL,60171,(708) 437-4726,41.937,-87.8277,Guerin Prep High School,private,school
Chilren'S Habilitation Center,121 W 154th St,Harvey,IL,60426,(708) 596-2220,41.6104,-87.6641,Chilren'S Habilitation Center,private,school
Banner Therapeutic Day School,9538 S Harvard Ave,Chicago,IL,60628,(773) 568-8115,41.7201,-87.6327,Banner Therapeutic Day School,private,school
East Academy of Science & Technology,2115 Benson Ave,Brooklyn,NY,11214,(718) 373-0960,40.6015,-73.9972,East Academy of Science & Technology,private,school
Talmud Torah Ohr Moshe,1774 58th St,Brooklyn,NY,11204,(718) 234-6100,40.6235,-73.9867,Talmud Torah Ohr Moshe,private,school
Summit School,18730 Grand Central Pkwy,Jamaica,NY,11432,(718) 264-2931,40.7213,-73.777,Summit School,private,school
Mesivta Chofetz Chaim,7601 147th St,Flushing,NY,11367,(718) 263-1445,40.723,-73.8173,Mesivta Chofetz Chaim,private,school
Aim Academy,1200 River Rd,Conshohocken,PA,19428,(215) 483-2461,40.0573,-75.2646,Aim Academy,private,school
The Gateway Academy,3721 Dacoma St,Houston,TX,77092,(713) 659-7900,29.8088,-95.4455,The Gateway Academy,private,school
Memorial Private High School,14333 Fern Dr,Houston,TX,77079,(281) 759-2288,29.7745,-95.5981,Memorial Private High School,private,school
Schoolhouse Academy,3800 SW 108th Ave,Miami,FL,33165,(305) 552-1200,25.733,-80.3703,Schoolhouse Academy,private,school
United Cerebral Palsy-Diamond Minds,1160 NW 159th Dr,Miami Gardens,FL,33169,(305) 623-4438,25.921,-80.2185,United Cerebral Palsy-Diamond Minds,private,school
Maryville Jen School,1150 N River Rd,Des Plaines,IL,60016,(847) 390-3030,42.0697,-87.8951,Maryville Jen School,private,school
Henryk Sienkiewicz,5641 S 73rd Ave,Summit,IL,60501,(708) 415-0458,41.789,-87.8037,Henryk Sienkiewicz,private,school
Keshet,3210 Dundee Road,Northbrook,IL,60062,(847) 205-0274,42.1393,-87.859,Keshet,private,school
St Joseph High School,80 Willoughby St,Brooklyn,NY,11201,(718) 624-3618,40.6919,-73.9855,St Joseph High School,private,school
Shield Institute of Flushing,14461 Roosevelt Ave,Flushing,NY,11354,(718) 939-8700,40.7622,-73.82,Shield Institute of Flushing,private,school
New Hope Christian Academy,419 W. Hortter St.,Philadelphia,PA,19119,(215) 917-4762,40.0429,-75.1917,New Hope Christian Academy,private,school
Japanese Educational Institute,901 Yorkchester,Houston,TX,77079,(281) 531-6743,29.7818,-95.5816,Japanese Educational Institute,private,school
Bew Beginners Preparatory,7441 Marvin D. Love Frwy Ste 300,Dallas,TX,75237,(214) 375-8000,32.6575,-96.8758,Bew Beginners Preparatory,private,school
The Oaks Adventist Christian School,11735 Grant Rd,Cypress,TX,77429,(713) 896-0071,29.9745,-95.6015,The Oaks Adventist Christian School,private,school
Shalhevet High School,910 S. Fairfax Avenue,Los Angeles,CA,90036,(323) 930-9333,34.0593,-118.363,Shalhevet High School,private,school
Mckinna Learning Center,28990 Pacific Coast Hwy Ste 220,Malibu,CA,90265,(310) 589-8144,34.0214,-118.804,Mckinna Learning Center,private,school
Center for Learning Unlimited,2785 Pacific Coast Hwy Ste G,Torrance,CA,90505,(310) 997-1900,33.7937,-118.335,Center for Learning Unlimited,private,school
Our Lady of Victory,14024 Bridle Ridge Rd,Sylmar,CA,91342,(818) 364-1394,34.3231,-118.482,Our Lady of Victory,private,school
Village Christian Schools,8930 Village Ave,Sun Valley,CA,91352,(818) 767-8382,34.2303,-118.354,Village Christian Schools,private,school
Advantage Preparatory Schools,22589 Hickory Pl,Santa Clarita,CA,91390,(661) 296-5466,34.4636,-118.53,Advantage Preparatory Schools,private,school
Us International Christian Academy,15192 SW 137 St #10,Miami,FL,33196,(305) 300-1308,25.6389,-80.4388,Us International Christian Academy,private,school
Klurman Mesivta High School,1140 Alton Rd,Miami Beach,FL,33139,(305) 673-5664,25.7824,-80.1413,Klurman Mesivta High School,private,school
Gospel Assembly Learning Center,PO Box 381166,Miami,FL,33238,(305) 631-2732,25.8249,-80.2175,Gospel Assembly Learning Center,private,school
Worshiper'S House of Prayer Academy,8350 NW 7th Ave,Miami,FL,33150,(305) 200-3245,25.8517,-80.2099,Worshiper'S House of Prayer Academy,private,school
Shelton Academy,11300 NW 41st St,Doral,FL,33178,(305) 599-9967,25.811,-80.3796,Shelton Academy,private,school
Yeshivas Doresh,2660 NE 204th Ter,Miami,FL,33180,(216) 233-0065,25.9646,-80.1487,Yeshivas Doresh,private,school
Ekklesia Christian Academy,7205 SW 125th Ave,Miami,FL,33183,(305) 273-0028,25.6998,-80.3959,Ekklesia Christian Academy,private,school
Parkland Preparatory Academy,900 S Park Blvd,Streamwood,IL,60107,(630) 823-8323,42.0157,-88.1718,Parkland Preparatory Academy,private,school
The Bancroft School,2353 Hassell Rd Ste 110,Hoffman Estates,IL,60169,(630) 283-3221,42.0611,-88.1363,The Bancroft School,private,school
Jewish Center for Special Educ,1760 53rd St,Brooklyn,NY,11204,(718) 782-0064,40.6263,-73.984,Jewish Center for Special Educ,private,school
Hebrew Academy for Special,1318 60th Street,Brooklyn,NY,11219,(718) 686-5926,40.6283,-73.9982,Hebrew Academy for Special,private,school
Educational Inst Oholei Torah,667 Eastern Parkway,Brooklyn,NY,11213,(718) 778-3340,40.6698,-73.9461,Educational Inst Oholei Torah,private,school
Bais Yaakov Oz Vehodor,1025 E 13th St Apt 2,Brooklyn,NY,11230,(718) 377-4487,40.6243,-73.9628,Bais Yaakov Oz Vehodor,private,school
Wordsworth Academy,3905 Ford Rd,Philadelphia,PA,19131,(215) 452-5170,40.0005,-75.2076,Wordsworth Academy,private,school
Capital City Christian Academy,7800 Interstate 30,Little Rock,AR,72209,(501) 687-0436,34.6794,-92.3443,Capital City Christian Academy,private,school
New Life Christian Academy,12506 Highway 165,North Little Rock,AR,72117,(501) 961-1075,34.7285,-92.1295,New Life Christian Academy,private,school
The Pointe Day Treatment,6100 Patterson Rd,Little Rock,AR,72209,(501) 663-6771,34.6944,-92.3255,The Pointe Day Treatment,private,school
Temple Grandin School,6446 Jay Rd,Boulder,CO,80301,(303) 554-7363,40.0498,-105.203,Temple Grandin School,private,school
The Bolles School,7400 San Jose Blvd,Jacksonville,FL,32217,(904) 256-5006,30.2422,-81.6284,The Bolles School,private,school
St Coletta'S of Illinois,18350 Crossing Dr,Tinley Park,IL,60487,(708) 342-5278,41.5546,-87.8305,St Coletta'S of Illinois,private,school
Crossroads Christian Academy,3512 Roberts Cut off Rd,Fort Worth,TX,76114,(817) 378-0100,32.8101,-97.4119,Crossroads Christian Academy,private,school
The Novus Academy,204 N Dooley St,Grapevine,TX,76051,(817) 488-4555,32.9429,-97.0729,The Novus Academy,private,school
The Emery/Weiner Center for Jewish Education,9825 Stella Link Rd,Houston,TX,77025,(832) 204-5900,29.6752,-95.4383,The Emery/Weiner Center for Jewish Education,private,school
R L Finney Christian Academy,11620 Cullen Blvd,Houston,TX,77047,(713) 733-4488,29.6337,-95.3566,R L Finney Christian Academy,private,school
St Ignatius College Prep,8109 Shelton Dr,Fort Worth,TX,76120,(817) 801-4801,32.7474,-97.1763,St Ignatius College Prep,private,school
Scholars Preparatory School,1001 S Glenoaks Blvd,Burbank,CA,91502,(818) 242-3344,34.1762,-118.298,Scholars Preparatory School,private,school
Halstrom Academy-Woodland Hills,21800 Oxnard St #270,Woodland Hills,CA,91367,(818) 824-6533,34.1785,-118.603,Halstrom Academy-Woodland Hills,private,school
Emerson Academy,12749 Ventura Blvd,Studio City,CA,91604,(818) 761-4898,34.1456,-118.411,Emerson Academy,private,school
United Chinese Learning Center,17161 Goldenwest St Ste C,Huntington Beach,CA,92647,(714) 841-7587,33.7131,-118.007,United Chinese Learning Center,private,school
Integrity Christian School,4905 E La Palma Ave,Anaheim,CA,92807,(714) 693-2022,33.8602,-117.811,Integrity Christian School,private,school
Padre Pio Academy,9621 Bixby Ave,Garden Grove,CA,92841,(714) 530-6840,33.7854,-117.965,Padre Pio Academy,private,school
"Anova Center for Education, Concord",3333 Ronald Way,Concord,CA,94519,(925) 687-9616,37.9933,-122.027,"Anova Center for Education, Concord",private,school
Korean School of Sacramento,3641 S Port Dr Ste 2,Sacramento,CA,95826,(916) 364-0533,38.5458,-121.362,Korean School of Sacramento,private,school
The Creekside School,540 Sands Dr,San Jose,CA,95125,(408) 448-2494,37.2877,-121.875,The Creekside School,private,school
The Monroe School,601 50th St NE,Washington,DC,20019,(202) 399-8350,38.8972,-76.9292,The Monroe School,private,school
Prestige Christian Academy,9801 NW 24th Ave,Miami,FL,33147,(305) 836-9747,25.8642,-80.2376,Prestige Christian Academy,private,school
New Directions Community School of Orlando,2768 N Hiawassee Rd,Orlando,FL,32818,(407) 242-3072,28.5802,-81.4761,New Directions Community School of Orlando,private,school
"Community Christian Learning Center , Corp - Winte",305 Beulah Rd,Winter Garden,FL,34787,(407) 408-0320,28.5377,-81.5684,"Community Christian Learning Center , Corp - Winte",private,school
Loveland Academy,48-190 Kamehameha Highway,Kaneohe,HI,96734,(808) 524-4243,21.4839,-157.847,Loveland Academy,private,school
Parkland Preparatory Academy,8901 S 52nd Ave,Oak Lawn,IL,60453,(708) 857-8100,41.7307,-87.7518,Parkland Preparatory Academy,private,school
West Town Academy,534 N Sacramento Blvd,Chicago,IL,60612,(312) 563-9044,41.8914,-87.7027,West Town Academy,private,school
Darchei Torah,1717 Plainview Ave,Far Rockaway,NY,11691,(718) 868-2300,40.5976,-73.7517,Darchei Torah,private,school
Advanced Christian Academy,2500 SE Palmblad Rd,Gresham,OR,97080,(503) 912-1860,45.4793,-122.4,Advanced Christian Academy,private,school
Mt Scott Park Center for Learning,6148 SE Holgate Blvd,Portland,OR,97206,(503) 771-8880,45.4901,-122.6,Mt Scott Park Center for Learning,private,school
Oregon Outreach Inc. Rosi Hinton High School,3802 NE Martin Luther King Jr. Blvd,Portland,OR,97212,(503) 261-8470,45.5503,-122.661,Oregon Outreach Inc. Rosi Hinton High School,private,school
Frassati Catholic High School,22151 Frassati Way,Spring,TX,77389,(832) 616-3217,30.0865,-95.4873,Frassati Catholic High School,private,school
Wedgwood Academy,4833 Selkirk Dr,Fort Worth,TX,76109,(817) 924-9095,32.677,-97.3796,Wedgwood Academy,private,school
Belle Meade School,353 Ft Valley Rd,Sperryville,VA,22740,(540) 987-8970,38.5638,-78.2376,Belle Meade School,private,school
Emerson High School,227 N 4th Street,Mount Vernon,WA,98273,(360) 336-2681,48.423,-122.336,Emerson High School,private,school
Dba Leadership Preparatory Academy,308 Fourth Ave S,Kirkland,WA,98033,(425) 786-3006,47.6729,-122.202,Dba Leadership Preparatory Academy,private,school
Sno-King Academy,19741 53rd Ave NE,Lake Forest Park,WA,98155,(425) 697-4021,47.7725,-122.274,Sno-King Academy,private,school
Dartmoor Schools,11812 N Creek Pkwy N Ste 102,Bothell,WA,98011,(425) 482-9361,47.7751,-122.181,Dartmoor Schools,private,school
Crosspointe Preparatory,900 N Main St,Searcy,AR,72143,(501) 230-6490,35.2535,-91.7352,Crosspointe Preparatory,private,school
Morrow Valley Christian Academy,16987 Greasy Valley,Morrow,AR,72717,(479) 848-3770,35.8611,-94.4244,Morrow Valley Christian Academy,private,school
Angela'S Workshop,9713 Venice Blvd,Los Angeles,CA,90034,(424) 603-4661,34.0244,-118.397,Angela'S Workshop,private,school
Judson International School,1610 E Elizabeth Ave,Pasadena,CA,91104,(626) 398-2476,34.1737,-118.118,Judson International School,private,school
Agbu Vatche & Tamar Manoukian High School,2495 E Mountain St,Pasadena,CA,91104,(626) 794-0363,34.162,-118.099,Agbu Vatche & Tamar Manoukian High School,private,school
San Fernando Valley Pro School,755 N Whitnall Hwy,Burbank,CA,91505,(818) 985-9485,34.1639,-118.346,San Fernando Valley Pro School,private,school
Bethel Baptist Church,901 S Euclid St,Santa Ana,CA,92704,(714) 839-3600,33.7358,-117.937,Bethel Baptist Church,private,school
San Francisco Waldorf High School,470 West Portal Avenue,San Francisco,CA,94127,(415) 431-2736,37.7359,-122.471,San Francisco Waldorf High School,private,school
Fusion Academy San Francisco,535 Pacific Ave 3rd Fl,San Francisco,CA,94133,(415) 765-9078,37.797,-122.404,Fusion Academy San Francisco,private,school
Riverside Christian Schools,8775 Magnolia,Riverside,CA,92503,(951) 687-0077,33.9279,-117.434,Riverside Christian Schools,private,school
